locator,folio_id,hand,reason
"f69v.2,@Cc;H",f69v,,hand label is blank
"f69v.3,@Cc;H",f69v,,hand label is blank
"f69v.7,@Ri;H",f69v,,hand label is blank
"f69v.8,@Ri;H",f69v,,hand label is blank
"f69v.9,@Ri;H",f69v,,hand label is blank
"f69v.10,@Ri;H",f69v,,hand label is blank
"f69v.11,@Ri;H",f69v,,hand label is blank
"f69v.12,@Ri;H",f69v,,hand label is blank
"f69v.13,@Ri;H",f69v,,hand label is blank
"f69v.14,@Ri;H",f69v,,hand label is blank
"f69v.15,@Ri;H",f69v,,hand label is blank
"f69v.16,@Ri;H",f69v,,hand label is blank
"f69v.17,@Ri;H",f69v,,hand label is blank
"f69v.18,@Ri;H",f69v,,hand label is blank
"f69v.19,@Ri;H",f69v,,hand label is blank
"f69v.20,@Ri;H",f69v,,hand label is blank
"f69v.21,@Ri;H",f69v,,hand label is blank
"f69v.22,@Ri;H",f69v,,hand label is blank
"f69v.23,@Ri;H",f69v,,hand label is blank
"f69v.24,@Ri;H",f69v,,hand label is blank
"f69v.25,@Ri;H",f69v,,hand label is blank
"f69v.26,@Ri;H",f69v,,hand label is blank
"f69v.27,@Ri;H",f69v,,hand label is blank
"f69v.28,@Ri;H",f69v,,hand label is blank
"f69v.29,@Ri;H",f69v,,hand label is blank
"f69v.30,@Ri;H",f69v,,hand label is blank
"f69v.31,@Ri;H",f69v,,hand label is blank
"f69v.4,@Ri;H",f69v,,hand label is blank
"f69v.5,@Ri;H",f69v,,hand label is blank
"f69v.6,@Ri;H",f69v,,hand label is blank
"f70r1.1,@Cc;H",f70r1,,hand label is blank
"f70r1.2,@Cc;H",f70r1,,hand label is blank
"f70r1.3,+Cc;H",f70r1,,hand label is blank
"f70r1.6,@Ri;H",f70r1,,hand label is blank
"f70r1.7,@Ri;H",f70r1,,hand label is blank
"f70r1.8,@Ri;H",f70r1,,hand label is blank
"f70r1.9,@Ri;H",f70r1,,hand label is blank
"f70r1.10,@Ri;H",f70r1,,hand label is blank
"f70r1.11,@Ri;H",f70r1,,hand label is blank
"f70r1.12,@Ri;H",f70r1,,hand label is blank
"f70r1.4,@Ri;H",f70r1,,hand label is blank
"f70r1.5,@Ri;H",f70r1,,hand label is blank
"f70r1.13,@Cc;H",f70r1,,hand label is blank
"f70r1.15,@Ri;H",f70r1,,hand label is blank
"f70r1.16,@Ri;H",f70r1,,hand label is blank
"f70r1.17,@Ri;H",f70r1,,hand label is blank
"f70r1.18,@Ri;H",f70r1,,hand label is blank
"f70r1.19,@Ri;H",f70r1,,hand label is blank
"f70r1.14,@Ri;H",f70r1,,hand label is blank
"f70r2.15,@Cc;H",f70r2,,hand label is blank
"f70r2.16,+Cc;H",f70r2,,hand label is blank
"f70r2.17,+Cc;H",f70r2,,hand label is blank
"f70r2.18,+Cc;H",f70r2,,hand label is blank
"f70r2.19,@Cc;H",f70r2,,hand label is blank
"f70r2.1,@P1;H",f70r2,,hand label is blank
"f70r2.2,+P1;H",f70r2,,hand label is blank
"f70r2.3,+P1;H",f70r2,,hand label is blank
"f70r2.4,+P1;H",f70r2,,hand label is blank
"f70r2.5,+P1;H",f70r2,,hand label is blank
"f70r2.6,+P1;H",f70r2,,hand label is blank
"f70r2.7,+P1;H",f70r2,,hand label is blank
"f70r2.8,+P1;H",f70r2,,hand label is blank
"f70r2.9,+P1;H",f70r2,,hand label is blank
"f70r2.10,+P1;H",f70r2,,hand label is blank
"f70r2.11,+P1;H",f70r2,,hand label is blank
"f70r2.12,+P1;H",f70r2,,hand label is blank
"f70r2.13,+P1;H",f70r2,,hand label is blank
"f70r2.14,+P1;H",f70r2,,hand label is blank
"f70v2.1,@Cc;H",f70v2,,hand label is blank
"f70v2.5,&Lz;H",f70v2,,hand label is blank
"f70v2.6,&Lz;H",f70v2,,hand label is blank
"f70v2.7,&Lz;H",f70v2,,hand label is blank
"f70v2.8,&Lz;H",f70v2,,hand label is blank
"f70v2.9,&Lz;H",f70v2,,hand label is blank
"f70v2.10,&Lz;H",f70v2,,hand label is blank
"f70v2.11,&Lz;H",f70v2,,hand label is blank
"f70v2.12,&Lz;H",f70v2,,hand label is blank
"f70v2.13,&Lz;H",f70v2,,hand label is blank
"f70v2.14,&Lz;H",f70v2,,hand label is blank
"f70v2.15,&Lz;H",f70v2,,hand label is blank
"f70v2.16,&Lz;H",f70v2,,hand label is blank
"f70v2.17,&Lz;H",f70v2,,hand label is blank
"f70v2.18,&Lz;H",f70v2,,hand label is blank
"f70v2.19,&Lz;H",f70v2,,hand label is blank
"f70v2.20,&Lz;H",f70v2,,hand label is blank
"f70v2.2,@Lz;H",f70v2,,hand label is blank
"f70v2.3,&Lz;H",f70v2,,hand label is blank
"f70v2.4,&Lz;H",f70v2,,hand label is blank
"f70v2.21,@Cc;H",f70v2,,hand label is blank
"f70v2.23,&Lz;H",f70v2,,hand label is blank
"f70v2.24,&Lz;H",f70v2,,hand label is blank
"f70v2.25,&Lz;H",f70v2,,hand label is blank
"f70v2.26,&Lz;H",f70v2,,hand label is blank
"f70v2.27,&Lz;H",f70v2,,hand label is blank
"f70v2.28,&Lz;H",f70v2,,hand label is blank
"f70v2.29,&Lz;H",f70v2,,hand label is blank
"f70v2.30,&Lz;H",f70v2,,hand label is blank
"f70v2.31,&Lz;H",f70v2,,hand label is blank
"f70v2.22,@Lz;H",f70v2,,hand label is blank
"f70v2.32,@Cc;H",f70v2,,hand label is blank
"f70v2.33,@Lz;H",f70v2,,hand label is blank
"f70v1.1,@Cc;H",f70v1,,hand label is blank
"f70v1.2,@Lz;H",f70v1,,hand label is blank
"f70v1.3,&Lz;H",f70v1,,hand label is blank
"f70v1.4,&Lz;H",f70v1,,hand label is blank
"f70v1.5,&Lz;H",f70v1,,hand label is blank
"f70v1.6,&Lz;H",f70v1,,hand label is blank
"f70v1.7,&Lz;H",f70v1,,hand label is blank
"f70v1.8,&Lz;H",f70v1,,hand label is blank
"f70v1.9,&Lz;H",f70v1,,hand label is blank
"f70v1.10,&Lz;H",f70v1,,hand label is blank
"f70v1.11,&Lz;H",f70v1,,hand label is blank
"f70v1.12,@Cc;H",f70v1,,hand label is blank
"f70v1.13,@Lz;H",f70v1,,hand label is blank
"f70v1.14,&Lz;H",f70v1,,hand label is blank
"f70v1.15,&Lz;H",f70v1,,hand label is blank
"f70v1.16,&Lz;H",f70v1,,hand label is blank
"f70v1.17,&Lz;H",f70v1,,hand label is blank
"f71r.1,@Cc;H",f71r,,hand label is blank
"f71r.2,@Lz;H",f71r,,hand label is blank
"f71r.3,&Lz;H",f71r,,hand label is blank
"f71r.4,&Lz;H",f71r,,hand label is blank
"f71r.5,&Lz;H",f71r,,hand label is blank
"f71r.6,&Lz;H",f71r,,hand label is blank
"f71r.7,&Lz;H",f71r,,hand label is blank
"f71r.8,&Lz;H",f71r,,hand label is blank
"f71r.9,&Lz;H",f71r,,hand label is blank
"f71r.10,&Lz;H",f71r,,hand label is blank
"f71r.11,&Lz;H",f71r,,hand label is blank
"f71r.12,@Cc;H",f71r,,hand label is blank
"f71r.13,@Lz;H",f71r,,hand label is blank
"f71r.14,&Lz;H",f71r,,hand label is blank
"f71r.15,&Lz;H",f71r,,hand label is blank
"f71r.16,&Lz;H",f71r,,hand label is blank
"f71r.17,&Lz;H",f71r,,hand label is blank
"f71r.18,@Cc;H",f71r,,hand label is blank
"f71v.1,@Cc;H",f71v,,hand label is blank
"f71v.2,@Lz;H",f71v,,hand label is blank
"f71v.3,&Lz;H",f71v,,hand label is blank
"f71v.4,&Lz;H",f71v,,hand label is blank
"f71v.5,&Lz;H",f71v,,hand label is blank
"f71v.6,&Lz;H",f71v,,hand label is blank
"f71v.7,&Lz;H",f71v,,hand label is blank
"f71v.8,&Lz;H",f71v,,hand label is blank
"f71v.9,&Lz;H",f71v,,hand label is blank
"f71v.10,&Lz;H",f71v,,hand label is blank
"f71v.11,&Lz;H",f71v,,hand label is blank
"f71v.12,@Cc;H",f71v,,hand label is blank
"f71v.13,@Lz;H",f71v,,hand label is blank
"f71v.14,&Lz;H",f71v,,hand label is blank
"f71v.15,&Lz;H",f71v,,hand label is blank
"f71v.16,&Lz;H",f71v,,hand label is blank
"f71v.17,&Lz;H",f71v,,hand label is blank
"f71v.18,@Cc;H",f71v,,hand label is blank
"f72r1.1,@Cc;H",f72r1,,hand label is blank
"f72r1.2,@Lz;H",f72r1,,hand label is blank
"f72r1.3,&Lz;H",f72r1,,hand label is blank
"f72r1.4,&Lz;H",f72r1,,hand label is blank
"f72r1.5,&Lz;H",f72r1,,hand label is blank
"f72r1.6,&Lz;H",f72r1,,hand label is blank
"f72r1.7,&Lz;H",f72r1,,hand label is blank
"f72r1.8,&Lz;H",f72r1,,hand label is blank
"f72r1.9,&Lz;H",f72r1,,hand label is blank
"f72r1.10,&Lz;H",f72r1,,hand label is blank
"f72r1.11,&Lz;H",f72r1,,hand label is blank
"f72r1.12,@Cc;H",f72r1,,hand label is blank
"f72r1.13,@Lz;H",f72r1,,hand label is blank
"f72r1.14,&Lz;H",f72r1,,hand label is blank
"f72r1.15,&Lz;H",f72r1,,hand label is blank
"f72r1.16,&Lz;H",f72r1,,hand label is blank
"f72r1.17,&Lz;H",f72r1,,hand label is blank
"f72r1.18,@Cc;H",f72r1,,hand label is blank
"f72r2.1,@Lz;H",f72r2,,hand label is blank
"f72r2.2,&Lz;H",f72r2,,hand label is blank
"f72r2.3,&Lz;H",f72r2,,hand label is blank
"f72r2.4,&Lz;H",f72r2,,hand label is blank
"f72r2.5,&Lz;H",f72r2,,hand label is blank
"f72r2.6,@Cc;H",f72r2,,hand label is blank
"f72r2.7,@Lz;H",f72r2,,hand label is blank
"f72r2.8,&Lz;H",f72r2,,hand label is blank
"f72r2.9,&Lz;H",f72r2,,hand label is blank
"f72r2.10,&Lz;H",f72r2,,hand label is blank
"f72r2.11,&Lz;H",f72r2,,hand label is blank
"f72r2.12,&Lz;H",f72r2,,hand label is blank
"f72r2.13,&Lz;H",f72r2,,hand label is blank
"f72r2.14,&Lz;H",f72r2,,hand label is blank
"f72r2.15,&Lz;H",f72r2,,hand label is blank
"f72r2.16,&Lz;H",f72r2,,hand label is blank
"f72r2.17,&Lz;H",f72r2,,hand label is blank
"f72r2.18,&Lz;H",f72r2,,hand label is blank
"f72r2.19,&Lz;H",f72r2,,hand label is blank
"f72r2.20,&Lz;H",f72r2,,hand label is blank
"f72r2.21,&Lz;H",f72r2,,hand label is blank
"f72r2.22,@Cc;H",f72r2,,hand label is blank
"f72r2.23,@Lz;H",f72r2,,hand label is blank
"f72r2.24,&Lz;H",f72r2,,hand label is blank
"f72r2.25,&Lz;H",f72r2,,hand label is blank
"f72r2.26,&Lz;H",f72r2,,hand label is blank
"f72r2.27,&Lz;H",f72r2,,hand label is blank
"f72r2.28,&Lz;H",f72r2,,hand label is blank
"f72r2.29,&Lz;H",f72r2,,hand label is blank
"f72r2.30,&Lz;H",f72r2,,hand label is blank
"f72r2.31,&Lz;H",f72r2,,hand label is blank
"f72r2.32,@Cc;H",f72r2,,hand label is blank
"f72r3.1,@Cc;H",f72r3,,hand label is blank
"f72r3.13,&Lz;H",f72r3,,hand label is blank
"f72r3.2,@Lz;H",f72r3,,hand label is blank
"f72r3.3,&Lz;H",f72r3,,hand label is blank
"f72r3.4,&Lz;H",f72r3,,hand label is blank
"f72r3.5,&Lz;H",f72r3,,hand label is blank
"f72r3.6,&Lz;H",f72r3,,hand label is blank
"f72r3.7,&Lz;H",f72r3,,hand label is blank
"f72r3.8,&Lz;H",f72r3,,hand label is blank
"f72r3.9,&Lz;H",f72r3,,hand label is blank
"f72r3.10,&Lz;H",f72r3,,hand label is blank
"f72r3.11,&Lz;H",f72r3,,hand label is blank
"f72r3.12,&Lz;H",f72r3,,hand label is blank
"f72r3.14,@Cc;H",f72r3,,hand label is blank
"f72r3.25,&Lz;H",f72r3,,hand label is blank
"f72r3.15,@Lz;H",f72r3,,hand label is blank
"f72r3.16,&Lz;H",f72r3,,hand label is blank
"f72r3.17,&Lz;H",f72r3,,hand label is blank
"f72r3.18,&Lz;H",f72r3,,hand label is blank
"f72r3.19,&Lz;H",f72r3,,hand label is blank
"f72r3.20,&Lz;H",f72r3,,hand label is blank
"f72r3.21,&Lz;H",f72r3,,hand label is blank
"f72r3.22,&Lz;H",f72r3,,hand label is blank
"f72r3.23,&Lz;H",f72r3,,hand label is blank
"f72r3.24,&Lz;H",f72r3,,hand label is blank
"f72r3.26,@Cc;H",f72r3,,hand label is blank
"f72r3.33,&Lz;H",f72r3,,hand label is blank
"f72r3.27,@Lz;H",f72r3,,hand label is blank
"f72r3.28,&Lz;H",f72r3,,hand label is blank
"f72r3.29,&Lz;H",f72r3,,hand label is blank
"f72r3.30,&Lz;H",f72r3,,hand label is blank
"f72r3.31,&Lz;H",f72r3,,hand label is blank
"f72r3.32,&Lz;H",f72r3,,hand label is blank
"f72r3.34,@Cc;H",f72r3,,hand label is blank
"f72v3.1,@Cc;H",f72v3,,hand label is blank
"f72v3.19,&Lz;H",f72v3,,hand label is blank
"f72v3.2,@Lz;H",f72v3,,hand label is blank
"f72v3.3,&Lz;H",f72v3,,hand label is blank
"f72v3.4,&Lz;H",f72v3,,hand label is blank
"f72v3.5,&Lz;H",f72v3,,hand label is blank
"f72v3.6,&Lz;H",f72v3,,hand label is blank
"f72v3.7,&Lz;H",f72v3,,hand label is blank
"f72v3.8,&Lz;H",f72v3,,hand label is blank
"f72v3.9,&Lz;H",f72v3,,hand label is blank
"f72v3.10,&Lz;H",f72v3,,hand label is blank
"f72v3.11,&Lz;H",f72v3,,hand label is blank
"f72v3.12,&Lz;H",f72v3,,hand label is blank
"f72v3.13,&Lz;H",f72v3,,hand label is blank
"f72v3.14,&Lz;H",f72v3,,hand label is blank
"f72v3.15,&Lz;H",f72v3,,hand label is blank
"f72v3.16,&Lz;H",f72v3,,hand label is blank
"f72v3.17,&Lz;H",f72v3,,hand label is blank
"f72v3.18,&Lz;H",f72v3,,hand label is blank
"f72v3.20,@Cc;H",f72v3,,hand label is blank
"f72v3.32,&Lz;H",f72v3,,hand label is blank
"f72v3.21,@Lz;H",f72v3,,hand label is blank
"f72v3.22,&Lz;H",f72v3,,hand label is blank
"f72v3.23,&Lz;H",f72v3,,hand label is blank
"f72v3.24,&Lz;H",f72v3,,hand label is blank
"f72v3.25,&Lz;H",f72v3,,hand label is blank
"f72v3.26,&Lz;H",f72v3,,hand label is blank
"f72v3.27,&Lz;H",f72v3,,hand label is blank
"f72v3.28,&Lz;H",f72v3,,hand label is blank
"f72v3.29,&Lz;H",f72v3,,hand label is blank
"f72v3.30,&Lz;H",f72v3,,hand label is blank
"f72v3.31,&Lz;H",f72v3,,hand label is blank
"f72v3.33,@Cc;H",f72v3,,hand label is blank
"f72v2.1,@Cc;H",f72v2,,hand label is blank
"f72v2.2,@Lz;H",f72v2,,hand label is blank
"f72v2.3,&Lz;H",f72v2,,hand label is blank
"f72v2.4,&Lz;H",f72v2,,hand label is blank
"f72v2.5,&Lz;H",f72v2,,hand label is blank
"f72v2.6,&Lz;H",f72v2,,hand label is blank
"f72v2.7,&Lz;H",f72v2,,hand label is blank
"f72v2.8,&Lz;H",f72v2,,hand label is blank
"f72v2.9,&Lz;H",f72v2,,hand label is blank
"f72v2.10,&Lz;H",f72v2,,hand label is blank
"f72v2.11,&Lz;H",f72v2,,hand label is blank
"f72v2.12,&Lz;H",f72v2,,hand label is blank
"f72v2.13,&Lz;H",f72v2,,hand label is blank
"f72v2.14,&Lz;H",f72v2,,hand label is blank
"f72v2.15,&Lz;H",f72v2,,hand label is blank
"f72v2.16,&Lz;H",f72v2,,hand label is blank
"f72v2.17,&Lz;H",f72v2,,hand label is blank
"f72v2.18,&Lz;H",f72v2,,hand label is blank
"f72v2.19,&Lz;H",f72v2,,hand label is blank
"f72v2.20,@Cc;H",f72v2,,hand label is blank
"f72v2.21,@Lz;H",f72v2,,hand label is blank
"f72v2.22,&Lz;H",f72v2,,hand label is blank
"f72v2.23,&Lz;H",f72v2,,hand label is blank
"f72v2.24,&Lz;H",f72v2,,hand label is blank
"f72v2.25,&Lz;H",f72v2,,hand label is blank
"f72v2.26,&Lz;H",f72v2,,hand label is blank
"f72v2.27,&Lz;H",f72v2,,hand label is blank
"f72v2.28,&Lz;H",f72v2,,hand label is blank
"f72v2.29,&Lz;H",f72v2,,hand label is blank
"f72v2.30,&Lz;H",f72v2,,hand label is blank
"f72v2.31,&Lz;H",f72v2,,hand label is blank
"f72v2.32,&Lz;H",f72v2,,hand label is blank
"f72v2.33,@Cc;H",f72v2,,hand label is blank
"f72v1.1,@Cc;H",f72v1,,hand label is blank
"f72v1.2,@Lz;H",f72v1,,hand label is blank
"f72v1.3,&Lz;H",f72v1,,hand label is blank
"f72v1.4,&Lz;H",f72v1,,hand label is blank
"f72v1.5,&Lz;H",f72v1,,hand label is blank
"f72v1.6,&Lz;H",f72v1,,hand label is blank
"f72v1.7,&Lz;H",f72v1,,hand label is blank
"f72v1.8,&Lz;H",f72v1,,hand label is blank
"f72v1.9,&Lz;H",f72v1,,hand label is blank
"f72v1.10,&Lz;H",f72v1,,hand label is blank
"f72v1.11,&Lz;H",f72v1,,hand label is blank
"f72v1.12,&Lz;H",f72v1,,hand label is blank
"f72v1.13,&Lz;H",f72v1,,hand label is blank
"f72v1.14,&Lz;H",f72v1,,hand label is blank
"f72v1.15,&Lz;H",f72v1,,hand label is blank
"f72v1.16,&Lz;H",f72v1,,hand label is blank
"f72v1.17,&Lz;H",f72v1,,hand label is blank
"f72v1.18,&Lz;H",f72v1,,hand label is blank
"f72v1.19,&Lz;H",f72v1,,hand label is blank
"f72v1.20,&Lz;H",f72v1,,hand label is blank
"f72v1.21,&Lz;H",f72v1,,hand label is blank
"f72v1.22,@Cc;H",f72v1,,hand label is blank
"f72v1.23,@Lz;H",f72v1,,hand label is blank
"f72v1.24,&Lz;H",f72v1,,hand label is blank
"f72v1.25,&Lz;H",f72v1,,hand label is blank
"f72v1.26,&Lz;H",f72v1,,hand label is blank
"f72v1.27,&Lz;H",f72v1,,hand label is blank
"f72v1.28,&Lz;H",f72v1,,hand label is blank
"f72v1.29,&Lz;H",f72v1,,hand label is blank
"f72v1.30,&Lz;H",f72v1,,hand label is blank
"f72v1.31,&Lz;H",f72v1,,hand label is blank
"f72v1.32,&Lz;H",f72v1,,hand label is blank
"f72v1.33,@Cc;H",f72v1,,hand label is blank
"f73r.1,@Lz;H",f73r,,hand label is blank
"f73r.2,&Lz;H",f73r,,hand label is blank
"f73r.3,&Lz;H",f73r,,hand label is blank
"f73r.4,&Lz;H",f73r,,hand label is blank
"f73r.5,@Cc;H",f73r,,hand label is blank
"f73r.21,&Lz;H",f73r,,hand label is blank
"f73r.6,@Lz;H",f73r,,hand label is blank
"f73r.7,&Lz;H",f73r,,hand label is blank
"f73r.8,&Lz;H",f73r,,hand label is blank
"f73r.9,&Lz;H",f73r,,hand label is blank
"f73r.10,&Lz;H",f73r,,hand label is blank
"f73r.11,&Lz;H",f73r,,hand label is blank
"f73r.12,&Lz;H",f73r,,hand label is blank
"f73r.13,&Lz;H",f73r,,hand label is blank
"f73r.14,&Lz;H",f73r,,hand label is blank
"f73r.15,&Lz;H",f73r,,hand label is blank
"f73r.16,&Lz;H",f73r,,hand label is blank
"f73r.17,&Lz;H",f73r,,hand label is blank
"f73r.18,&Lz;H",f73r,,hand label is blank
"f73r.19,&Lz;H",f73r,,hand label is blank
"f73r.20,&Lz;H",f73r,,hand label is blank
"f73r.22,@Cc;H",f73r,,hand label is blank
"f73r.32,&Lz;H",f73r,,hand label is blank
"f73r.23,@Lz;H",f73r,,hand label is blank
"f73r.24,&Lz;H",f73r,,hand label is blank
"f73r.25,&Lz;H",f73r,,hand label is blank
"f73r.26,&Lz;H",f73r,,hand label is blank
"f73r.27,&Lz;H",f73r,,hand label is blank
"f73r.28,&Lz;H",f73r,,hand label is blank
"f73r.29,&Lz;H",f73r,,hand label is blank
"f73r.30,&Lz;H",f73r,,hand label is blank
"f73r.31,&Lz;H",f73r,,hand label is blank
"f73r.33,@Cc;H",f73r,,hand label is blank
"f73v.1,@Lz;H",f73v,,hand label is blank
"f73v.2,&Lz;H",f73v,,hand label is blank
"f73v.3,&Lz;H",f73v,,hand label is blank
"f73v.4,&Lz;H",f73v,,hand label is blank
"f73v.5,@Cc;H",f73v,,hand label is blank
"f73v.6,@Lz;H",f73v,,hand label is blank
"f73v.7,&Lz;H",f73v,,hand label is blank
"f73v.8,&Lz;H",f73v,,hand label is blank
"f73v.9,&Lz;H",f73v,,hand label is blank
"f73v.10,&Lz;H",f73v,,hand label is blank
"f73v.11,&Lz;H",f73v,,hand label is blank
"f73v.12,&Lz;H",f73v,,hand label is blank
"f73v.13,&Lz;H",f73v,,hand label is blank
"f73v.14,&Lz;H",f73v,,hand label is blank
"f73v.15,&Lz;H",f73v,,hand label is blank
"f73v.16,&Lz;H",f73v,,hand label is blank
"f73v.17,&Lz;H",f73v,,hand label is blank
"f73v.18,&Lz;H",f73v,,hand label is blank
"f73v.19,&Lz;H",f73v,,hand label is blank
"f73v.20,&Lz;H",f73v,,hand label is blank
"f73v.21,&Lz;H",f73v,,hand label is blank
"f73v.22,@Cc;H",f73v,,hand label is blank
"f73v.24,&Lz;H",f73v,,hand label is blank
"f73v.25,&Lz;H",f73v,,hand label is blank
"f73v.26,&Lz;H",f73v,,hand label is blank
"f73v.27,&Lz;H",f73v,,hand label is blank
"f73v.28,&Lz;H",f73v,,hand label is blank
"f73v.29,&Lz;H",f73v,,hand label is blank
"f73v.30,&Lz;H",f73v,,hand label is blank
"f73v.31,&Lz;H",f73v,,hand label is blank
"f73v.32,&Lz;H",f73v,,hand label is blank
"f73v.23,@Lz;H",f73v,,hand label is blank
"f73v.33,@Cc;H",f73v,,hand label is blank
"f89r1.1,@Lc;H",f89r1,,hand label is blank
"f89r1.2,@Lf;H",f89r1,,hand label is blank
"f89r1.3,@Lf;H",f89r1,,hand label is blank
"f89r1.4,@Lf;H",f89r1,,hand label is blank
"f89r1.5,@Lf;H",f89r1,,hand label is blank
"f89r1.6,@P0;H",f89r1,,hand label is blank
"f89r1.7,+P0;H",f89r1,,hand label is blank
"f89r1.8,+P0;H",f89r1,,hand label is blank
"f89r1.9,+P0;H",f89r1,,hand label is blank
"f89r1.10,+P0;H",f89r1,,hand label is blank
"f89r1.11,@Lc;H",f89r1,,hand label is blank
"f89r1.12,@Lf;H",f89r1,,hand label is blank
"f89r1.13,@Lf;H",f89r1,,hand label is blank
"f89r1.14,@Lf;H",f89r1,,hand label is blank
"f89r1.15,@P0;H",f89r1,,hand label is blank
"f89r1.16,+P0;H",f89r1,,hand label is blank
"f89r1.17,+P0;H",f89r1,,hand label is blank
"f89r1.18,+P0;H",f89r1,,hand label is blank
"f89r1.19,+P0;H",f89r1,,hand label is blank
"f89r1.20,+P0;H",f89r1,,hand label is blank
"f89r1.21,+P0;H",f89r1,,hand label is blank
"f89r1.22,+P0;H",f89r1,,hand label is blank
"f89r1.23,+P0;H",f89r1,,hand label is blank
"f89r1.24,@Lc;H",f89r1,,hand label is blank
"f89r1.25,@Lf;H",f89r1,,hand label is blank
"f89r1.26,@Lf;H",f89r1,,hand label is blank
"f89r1.27,@Lf;H",f89r1,,hand label is blank
"f89r2.1,@Lc;H",f89r2,,hand label is blank
"f89r2.2,@Lf;H",f89r2,,hand label is blank
"f89r2.3,@Lf;H",f89r2,,hand label is blank
"f89r2.4,@Lf;H",f89r2,,hand label is blank
"f89r2.5,@Lf;H",f89r2,,hand label is blank
"f89r2.6,@P0;H",f89r2,,hand label is blank
"f89r2.7,+P0;H",f89r2,,hand label is blank
"f89r2.8,+P0;H",f89r2,,hand label is blank
"f89r2.9,@Lc;H",f89r2,,hand label is blank
"f89r2.10,@Lf;H",f89r2,,hand label is blank
"f89r2.11,@Lf;H",f89r2,,hand label is blank
"f89r2.12,@P0;H",f89r2,,hand label is blank
"f89r2.13,+P0;H",f89r2,,hand label is blank
"f89r2.14,+P0;H",f89r2,,hand label is blank
"f89r2.15,+P0;H",f89r2,,hand label is blank
"f89r2.16,@Lc;H",f89r2,,hand label is blank
"f89r2.17,@Lf;H",f89r2,,hand label is blank
"f89r2.18,@Lf;H",f89r2,,hand label is blank
"f89r2.19,@Lf;H",f89r2,,hand label is blank
"f89r2.20,@Lf;H",f89r2,,hand label is blank
"f89r2.21,@Lf;H",f89r2,,hand label is blank
"f89r2.22,@P0;H",f89r2,,hand label is blank
"f89r2.23,+P0;H",f89r2,,hand label is blank
"f89r2.24,+P0;H",f89r2,,hand label is blank
"f89r2.25,+P0;H",f89r2,,hand label is blank
"f89r2.26,+P0;H",f89r2,,hand label is blank
"f89r2.27,+P0;H",f89r2,,hand label is blank
"f89r2.28,+P0;H",f89r2,,hand label is blank
"f89r2.29,@Lc;H",f89r2,,hand label is blank
"f89r2.30,+Lc;H",f89r2,,hand label is blank
"f89r2.31,@Lf;H",f89r2,,hand label is blank
"f89r2.32,@Lf;H",f89r2,,hand label is blank
"f89r2.33,@Lf;H",f89r2,,hand label is blank
"f89r2.34,@Lf;H",f89r2,,hand label is blank
"f89v2.1,@Lc;H",f89v2,,hand label is blank
"f89v2.2,@Lf;H",f89v2,,hand label is blank
"f89v2.3,@Lf;H",f89v2,,hand label is blank
"f89v2.4,@Lf;H",f89v2,,hand label is blank
"f89v2.5,@Lf;H",f89v2,,hand label is blank
"f89v2.6,@Lf;H",f89v2,,hand label is blank
"f89v2.7,@P0;H",f89v2,,hand label is blank
"f89v2.8,+P0;H",f89v2,,hand label is blank
"f89v2.9,+P0;H",f89v2,,hand label is blank
"f89v2.10,+P0;H",f89v2,,hand label is blank
"f89v2.11,@Lc;H",f89v2,,hand label is blank
"f89v2.12,@Lf;H",f89v2,,hand label is blank
"f89v2.13,@Lf;H",f89v2,,hand label is blank
"f89v2.14,@Lf;H",f89v2,,hand label is blank
"f89v2.15,@P0;H",f89v2,,hand label is blank
"f89v2.16,+P0;H",f89v2,,hand label is blank
"f89v2.17,+P0;H",f89v2,,hand label is blank
"f89v2.18,+P0;H",f89v2,,hand label is blank
"f89v2.19,+P0;H",f89v2,,hand label is blank
"f89v2.20,+P0;H",f89v2,,hand label is blank
"f89v2.21,+P0;H",f89v2,,hand label is blank
"f89v2.22,+P0;H",f89v2,,hand label is blank
"f89v2.23,@Lc;H",f89v2,,hand label is blank
"f89v2.24,@Lf;H",f89v2,,hand label is blank
"f89v2.25,@Lf;H",f89v2,,hand label is blank
"f89v2.26,@Lf;H",f89v2,,hand label is blank
"f89v2.27,+Lf;H",f89v2,,hand label is blank
"f89v2.28,@Lf;H",f89v2,,hand label is blank
"f89v1.1,@Lc;H",f89v1,,hand label is blank
"f89v1.2,@Lf;H",f89v1,,hand label is blank
"f89v1.3,@Lf;H",f89v1,,hand label is blank
"f89v1.4,@Lf;H",f89v1,,hand label is blank
"f89v1.5,@P0;H",f89v1,,hand label is blank
"f89v1.6,+P0;H",f89v1,,hand label is blank
"f89v1.7,+P0;H",f89v1,,hand label is blank
"f89v1.8,+P0;H",f89v1,,hand label is blank
"f89v1.9,+P0;H",f89v1,,hand label is blank
"f89v1.10,+P0;H",f89v1,,hand label is blank
"f89v1.11,+P0;H",f89v1,,hand label is blank
"f89v1.12,+P0;H",f89v1,,hand label is blank
"f89v1.13,+P0;H",f89v1,,hand label is blank
"f89v1.14,+P0;H",f89v1,,hand label is blank
"f89v1.15,+P0;H",f89v1,,hand label is blank
"f89v1.16,+P0;H",f89v1,,hand label is blank
"f89v1.17,+P0;H",f89v1,,hand label is blank
"f89v1.18,+P0;H",f89v1,,hand label is blank
"f89v1.19,+P0;H",f89v1,,hand label is blank
